r1,r2,r3,r4,r5,r6,r7,r8,r9,label
1.170977,0.788332,0.800619,1.485386,1.015587,1.258692,0.269414,0.397,0.984653,Round
1.083596,0.737851,0.888568,1.468583,1.204264,1.229696,0.335325,0.31941,0.830383,Round
1.134723,0.769838,0.822957,1.473976,1.069,1.255654,0.31684,0.341807,0.935453,Round
1.163381,0.818331,0.833828,1.42165,1.018937,1.210537,0.300406,0.370364,0.981415,Round
1.206086,0.809394,0.796785,1.49011,0.984421,1.245191,0.292717,0.407042,1.015826,Round
1.107837,0.807161,0.816542,1.37251,1.011622,1.231753,0.296561,0.381725,0.988512,Round
1.158955,0.787845,0.795414,1.471045,1.009607,1.263217,0.300622,0.366121,0.990484,Round
1.108178,0.801334,0.837193,1.382915,1.044749,1.220608,0.326113,0.331502,0.957168,Round
1.088932,0.802183,0.791351,1.357461,0.986497,1.255073,0.302094,0.378039,1.013688,Round
1.128243,0.829038,0.812128,1.360906,0.979603,1.218646,0.295499,0.401515,1.020821,Round
1.103611,0.798888,0.803589,1.381433,1.005884,1.248067,0.303661,0.359823,0.99415,Round
1.152525,0.808274,0.834427,1.425909,1.032356,1.217507,0.291359,0.374232,0.968658,Round
1.139727,0.776198,0.829529,1.468346,1.068708,1.245542,0.313772,0.342356,0.935709,Round
1.180095,0.775988,0.790701,1.520763,1.01896,1.276577,0.314745,0.343765,0.981393,Round
1.139421,0.809041,0.808539,1.408361,0.99938,1.236415,0.316351,0.352946,1.00062,Round
1.126615,0.781995,0.805999,1.440693,1.030696,1.25945,0.273423,0.397114,0.970218,Round
1.051225,0.7949,0.831742,1.322462,1.046348,1.229527,0.289218,0.397225,0.955705,Round
1.137445,0.806943,0.808257,1.409572,1.001628,1.238237,0.305876,0.36201,0.998375,Round
1.18627,0.759389,0.805367,1.562139,1.060547,1.278155,0.288745,0.39171,0.94291,Round
1.153224,0.806082,0.815152,1.430653,1.011251,1.233628,0.306127,0.379811,0.988874,Round
1.132448,0.830407,0.79265,1.363728,0.954532,1.232243,0.287215,0.402688,1.047634,Round
1.185171,0.796477,0.84276,1.488015,1.058109,1.22008,0.304778,0.359449,0.945082,Round
1.158968,0.798706,0.830584,1.451057,1.039913,1.227528,0.300389,0.36744,0.961619,Round
1.209129,0.79852,0.81341,1.514212,1.018647,1.240748,0.314821,0.351846,0.981694,Round
1.192412,0.810447,0.820466,1.471302,1.012364,1.226307,0.319565,0.327735,0.987787,Round
1.091197,0.770609,0.815927,1.41602,1.058809,1.260608,0.289489,0.372489,0.944458,Round
1.15953,0.800885,0.797469,1.44781,0.995735,1.251287,0.299018,0.364729,1.004283,Round
1.19239,0.804505,0.830928,1.482141,1.032844,1.222918,0.305589,0.361804,0.9682,Round
1.096557,0.791638,0.817552,1.385175,1.032735,1.242861,0.296057,0.380455,0.968303,Round
1.109414,0.745827,0.844153,1.487496,1.131835,1.257878,0.341407,0.288786,0.883521,Round
1.17965,0.785544,0.81382,1.501698,1.035996,1.250497,0.297072,0.366684,0.965254,Round
1.180799,0.802917,0.835357,1.470637,1.040403,1.220797,0.324239,0.333603,0.961166,Round
1.088071,0.779901,0.837936,1.39514,1.074414,1.236219,0.324339,0.324339,0.93074,Round
1.13797,0.785737,0.820459,1.448285,1.044192,1.245178,0.302125,0.373458,0.957679,Round
1.180112,0.783943,0.832185,1.505355,1.061537,1.237526,0.287811,0.405264,0.94203,Round
1.105676,0.77036,0.791627,1.435271,1.027606,1.28042,0.289626,0.366278,0.973135,Round
1.189975,0.787518,0.812237,1.511045,1.031389,1.250192,0.298589,0.355737,0.969567,Round
1.147224,0.807238,0.815097,1.421171,1.009736,1.232791,0.29744,0.385693,0.990358,Round
1.160341,0.790744,0.818598,1.467405,1.035225,1.242744,0.309272,0.360614,0.965973,Round
1.148975,0.787811,0.856421,1.45844,1.087089,1.216374,0.309798,0.356937,0.919888,Round
1.106625,0.77892,0.818626,1.420718,1.050976,1.25192,0.28394,0.388044,0.951497,Round
1.176819,0.799983,0.826439,1.471056,1.033071,1.229694,0.298436,0.372841,0.967988,Round
1.159715,0.819542,0.805656,1.415076,0.983056,1.230619,0.293469,0.383647,1.017236,Round
1.114869,0.793051,0.83934,1.405797,1.058368,1.225197,0.340206,0.309278,0.944851,Round
1.154102,0.810844,0.842256,1.423333,1.03874,1.209848,0.298896,0.390586,0.962705,Round
1.070847,0.766998,0.830943,1.396152,1.08337,1.25161,0.296852,0.374016,0.923046,Round
1.175342,0.772503,0.857823,1.521472,1.110446,1.226748,0.298414,0.371055,0.900539,Round
1.17461,0.817436,0.799453,1.436944,0.978001,1.236943,0.254982,0.434936,1.022494,Round
1.112663,0.741535,0.880244,1.500486,1.187057,1.233213,0.306875,0.355744,0.842419,Round
1.175973,0.790916,0.850464,1.486849,1.075291,1.218487,0.304569,0.34645,0.929981,Round
1.215059,0.821979,0.82842,1.478212,1.007837,1.211828,0.301374,0.369553,0.992224,Round
1.201451,0.776176,0.8284,1.54791,1.067284,1.246435,0.310535,0.341814,0.936958,Round
1.118636,0.780899,0.820222,1.432498,1.050357,1.249125,0.321531,0.322366,0.952058,Round
1.084462,0.779255,0.81669,1.391665,1.048039,1.253176,0.30299,0.355133,0.954163,Round
1.119093,0.76865,0.812588,1.45592,1.057163,1.264832,0.301347,0.358179,0.945928,Round
1.203128,0.802718,0.845747,1.498818,1.053604,1.21325,0.309823,0.350932,0.949124,Round
1.129005,0.769303,0.82257,1.467568,1.06924,1.256382,0.319263,0.331877,0.935244,Round
1.273807,0.797346,0.824875,1.597559,1.034526,1.232878,0.303931,0.373272,0.966626,Round
1.192361,0.80754,0.834719,1.476535,1.033656,1.217835,0.289496,0.384521,0.96744,Round
1.111577,0.808024,0.817888,1.375673,1.012208,1.230079,0.297254,0.369978,0.98794,Round
1.125099,0.78647,0.826127,1.430569,1.050424,1.240235,0.291911,0.367004,0.951996,Round
1.191825,0.778998,0.828191,1.529948,1.06315,1.244409,0.295175,0.35983,0.940601,Round
1.218518,0.768691,0.834092,1.585184,1.085081,1.247829,0.297509,0.374752,0.92159,Round
1.195256,0.801,0.795731,1.492204,0.993422,1.252559,0.308714,0.356718,1.006622,Round
1.172767,0.804524,0.81044,1.457716,1.007353,1.238418,0.310629,0.357732,0.9927,Round
1.157011,0.820095,0.820095,1.410827,1.0,1.219371,0.310831,0.368932,1.0,Round
1.142554,0.802092,0.833333,1.424468,1.03895,1.222924,0.312537,0.347199,0.96251,Round
1.146092,0.809198,0.813313,1.416331,1.005086,1.232657,0.317239,0.336819,0.99494,Round
1.187104,0.770426,0.839756,1.540841,1.089989,1.242096,0.314271,0.335064,0.91744,Round
1.145425,0.808856,0.826174,1.416104,1.02141,1.223219,0.301756,0.360061,0.979039,Round
1.095991,0.811994,0.812033,1.349754,1.000049,1.231507,0.321168,0.346735,0.999951,Round
1.127673,0.775919,0.857482,1.453338,1.105118,1.224439,0.287598,0.371018,0.904881,Round
1.15496,0.797228,0.834036,1.448721,1.04617,1.226043,0.300151,0.366136,0.955868,Round
1.167734,0.797688,0.821471,1.463897,1.029814,1.235209,0.304109,0.364111,0.971049,Round
1.197404,0.805618,0.840034,1.486318,1.04272,1.215324,0.30471,0.394945,0.95903,Round
1.129299,0.779493,0.83707,1.448761,1.073865,1.237193,0.307905,0.349021,0.931216,Round
1.123134,0.775502,0.839442,1.448268,1.08245,1.238433,0.321302,0.33872,0.92383,Round
1.181213,0.797145,0.824039,1.481804,1.033738,1.233666,0.320952,0.334623,0.967363,Round
1.210281,0.801136,0.84661,1.510705,1.056761,1.213779,0.300603,0.361517,0.946287,Round
1.204197,0.806838,0.825535,1.492489,1.023173,1.22521,0.279394,0.37807,0.977352,Round
1.098561,0.799732,0.808666,1.373663,1.011172,1.243474,0.283951,0.37978,0.988952,Round
1.136231,0.809382,0.824658,1.403825,1.018874,1.22396,0.322832,0.338171,0.981476,Round
1.207125,0.77464,0.811012,1.558304,1.046954,1.261311,0.311141,0.349871,0.955152,Round
1.148389,0.805169,0.81644,1.426271,1.013999,1.233343,0.30277,0.381051,0.986194,Round
1.206111,0.80887,0.809271,1.491106,1.000496,1.235987,0.317213,0.353764,0.999505,Round
1.074688,0.805015,0.82157,1.334991,1.020564,1.22957,0.305017,0.370734,0.97985,Round
1.181695,0.819326,0.806071,1.442277,0.983823,1.230468,0.304276,0.380264,1.016443,Round
1.126688,0.814898,0.825158,1.382612,1.012591,1.21947,0.302383,0.364302,0.987566,Round
1.146169,0.761268,0.820159,1.505604,1.077358,1.264681,0.304428,0.367125,0.928196,Round
1.09288,0.797277,0.825469,1.370766,1.03536,1.232479,0.305951,0.348185,0.965847,Round
1.129715,0.794671,0.801873,1.421614,1.009063,1.252706,0.299115,0.382778,0.991019,Round
1.110274,0.817226,0.795861,1.358589,0.973857,1.239859,0.30532,0.38732,1.026845,Round
1.139855,0.801747,0.8417,1.421714,1.049832,1.216955,0.301393,0.367114,0.952534,Round
1.152429,0.79864,0.840457,1.442989,1.05236,1.220184,0.303314,0.359475,0.950246,Round
1.117412,0.804164,0.819059,1.389532,1.018523,1.232116,0.328117,0.331776,0.981814,Round
1.161918,0.797327,0.830863,1.457267,1.042061,1.228358,0.302801,0.380002,0.959637,Round
1.110846,0.806731,0.795938,1.376973,0.986622,1.247919,0.286072,0.384101,1.013559,Round
1.251431,0.79842,0.857833,1.567385,1.074413,1.207545,0.309652,0.349157,0.930741,Round
1.192283,0.780272,0.820812,1.528034,1.051956,1.249153,0.305753,0.356374,0.95061,Round
1.096491,0.807419,0.807419,1.35802,1.0,1.238514,0.310747,0.351863,1.0,Round
1.143231,0.808955,0.8101,1.413221,1.001415,1.235289,0.301477,0.380374,0.998587,Round
1.149165,0.768637,0.812297,1.495069,1.056802,1.265075,0.310505,0.350326,0.946251,Round
1.140155,0.824874,0.812606,1.382217,0.985127,1.221389,0.307202,0.374988,1.015097,Round
1.16821,0.81062,0.81062,1.441131,1.0,1.233624,0.306294,0.378363,1.0,Round
1.104059,0.816856,0.796799,1.351595,0.975446,1.239423,0.299271,0.367566,1.025172,Round
1.158371,0.79519,0.857556,1.456722,1.078428,1.210107,0.315104,0.333935,0.927275,Round
1.17449,0.81315,0.775237,1.444371,0.953376,1.259139,0.299895,0.371178,1.048905,Round
1.212051,0.796706,0.813151,1.521329,1.020642,1.242347,0.287075,0.408348,0.979776,Round
1.158182,0.78069,0.820896,1.483536,1.051501,1.248762,0.31944,0.340335,0.951022,Round
1.192395,0.808505,0.816709,1.474814,1.010147,1.230607,0.307822,0.377456,0.989955,Round
1.126717,0.776202,0.830327,1.451577,1.069731,1.24492,0.317268,0.336977,0.934814,Round
1.203468,0.791886,0.830085,1.519749,1.048239,1.233068,0.280348,0.395394,0.953981,Round
1.16539,0.792124,0.828666,1.471223,1.046132,1.233967,0.309579,0.346916,0.955902,Round
1.140318,0.749012,0.83901,1.52243,1.120156,1.259428,0.331024,0.316346,0.892733,Round
1.189408,0.809339,0.799498,1.469604,0.987841,1.243134,0.285426,0.404428,1.012309,Round
1.130043,0.782664,0.869528,1.443841,1.110984,1.210513,0.331809,0.312442,0.900103,Round
1.127239,0.788467,0.847694,1.429659,1.075116,1.222374,0.314748,0.331723,0.930132,Round
1.131173,0.781406,0.837448,1.447613,1.07172,1.235442,0.31484,0.342636,0.933079,Round
1.135638,0.79059,0.829331,1.436442,1.049002,1.234628,0.304475,0.353628,0.953287,Round
1.143387,0.802157,0.838346,1.42539,1.045114,1.219138,0.33443,0.326429,0.956833,Round
1.068997,0.77664,0.831198,1.376439,1.070249,1.243907,0.310966,0.342654,0.934362,Round
1.063975,0.770842,0.835352,1.380278,1.083688,1.24518,0.327651,0.319035,0.922774,Round
1.097016,0.770167,0.836713,1.424386,1.086404,1.244647,0.330479,0.313172,0.920468,Round
1.139248,0.773231,0.808679,1.47336,1.045844,1.264294,0.305119,0.382498,0.956166,Round
1.088593,0.789788,0.805994,1.378335,1.020519,1.253304,0.327635,0.338853,0.979894,Round
1.149511,0.783633,0.851688,1.466899,1.086845,1.223001,0.319078,0.33083,0.920094,Round
1.160283,0.778842,0.82976,1.489754,1.065376,1.243316,0.327209,0.323647,0.938635,Round
1.12643,0.805604,0.823615,1.398243,1.022358,1.227582,0.314188,0.345961,0.978131,Round
1.114658,0.795082,0.797135,1.401941,1.002583,1.25611,0.317737,0.340026,0.997424,Round
1.137808,0.795054,0.826137,1.431109,1.039096,1.233662,0.312057,0.342957,0.962375,Round
1.125035,0.789137,0.802746,1.425653,1.017246,1.256374,0.331342,0.330898,0.983047,Round
1.196528,0.786396,0.803347,1.521535,1.021556,1.258065,0.307112,0.350037,0.978899,Round
1.134601,0.796991,0.836025,1.423606,1.048977,1.224728,0.312951,0.344422,0.95331,Round
1.135926,0.793639,0.824201,1.431288,1.038509,1.236216,0.312613,0.354029,0.962919,Round
1.114049,0.798152,0.817693,1.395786,1.024483,1.237742,0.301286,0.35456,0.976102,Round
1.162915,0.792083,0.838654,1.468174,1.058796,1.22644,0.309513,0.364846,0.944469,Round
1.151871,0.776248,0.843739,1.483897,1.086945,1.234578,0.307815,0.374015,0.92001,Round
1.129219,0.779298,0.83533,1.44902,1.071901,1.238675,0.314413,0.362364,0.932922,Round
1.136738,0.797432,0.82207,1.425497,1.030896,1.234948,0.306341,0.375316,0.97003,Round
1.148855,0.803922,0.844074,1.429064,1.049946,1.213595,0.311437,0.360419,0.95243,Round
1.161965,0.769321,0.816899,1.510377,1.061843,1.260859,0.307223,0.375358,0.941759,Round
1.04197,0.776485,0.836107,1.341906,1.076784,1.240239,0.314905,0.346612,0.928692,Round
1.140094,0.790736,0.841722,1.441814,1.064479,1.225146,0.303724,0.378511,0.939426,Round
1.087249,0.77222,0.839264,1.407952,1.086819,1.241092,0.309637,0.365592,0.920117,Round
1.126675,0.789572,0.818929,1.426944,1.037181,1.243394,0.30121,0.382026,0.964152,Round
1.169981,0.795278,0.841312,1.471161,1.057884,1.222054,0.306956,0.370685,0.945283,Round
1.160352,0.789393,0.817799,1.469928,1.035985,1.244406,0.320363,0.36802,0.965265,Round
1.155774,0.804811,0.829197,1.436082,1.0303,1.223985,0.313933,0.355647,0.970591,Round
1.137477,0.792972,0.84175,1.434448,1.061513,1.22345,0.301245,0.377862,0.942052,Round
1.158585,0.814418,0.834,1.422593,1.024045,1.213284,0.303157,0.373832,0.97652,Round
1.131476,0.793686,0.827678,1.425597,1.042828,1.233529,0.307395,0.364234,0.958931,Round
1.13461,0.7839,0.858883,1.447391,1.095654,1.217446,0.304511,0.375021,0.912697,Round
1.078519,0.764017,0.858514,1.411642,1.123684,1.232642,0.321292,0.340686,0.88993,Round
1.102866,0.808957,0.819989,1.363319,1.013638,1.227787,0.298984,0.374459,0.986546,Round
1.116482,0.812332,0.826502,1.374416,1.017444,1.22038,0.302346,0.368642,0.982855,Round
1.188123,0.796346,0.853522,1.491968,1.071798,1.212218,0.309425,0.353505,0.933012,Round
1.167451,0.765925,0.822246,1.524237,1.073533,1.259311,0.308061,0.398149,0.931504,Round
1.118105,0.77452,0.826951,1.443609,1.067694,1.248852,0.302588,0.393047,0.936598,Round
1.122383,0.776211,0.839123,1.445977,1.081051,1.238134,0.292255,0.37351,0.925026,Round
1.132359,0.802537,0.826414,1.410974,1.029753,1.227784,0.304577,0.37177,0.971107,Round
1.106016,0.788401,0.815444,1.40286,1.034302,1.247004,0.306906,0.362525,0.966836,Round
1.126965,0.791574,0.836207,1.423701,1.056384,1.228666,0.310744,0.360723,0.946625,Round
1.176696,0.792644,0.853603,1.484519,1.076906,1.214885,0.316045,0.326448,0.928587,Round
1.152448,0.786223,0.821703,1.465803,1.045128,1.243838,0.297274,0.402047,0.956821,Round
1.146197,0.795846,0.837658,1.440225,1.052539,1.224362,0.311737,0.356264,0.950084,Round
1.165627,0.81325,0.857671,1.433294,1.054621,1.196944,0.299972,0.378522,0.948208,Round
1.113883,0.77943,0.837474,1.4291,1.07447,1.236933,0.303964,0.372304,0.930692,Round
1.121614,0.787111,0.832912,1.424976,1.058189,1.23455,0.306952,0.361339,0.94501,Round
1.111827,0.798392,0.823485,1.392583,1.03143,1.233139,0.296246,0.382921,0.969528,Round
1.107511,0.772994,0.837339,1.432756,1.083242,1.241979,0.321288,0.343574,0.923154,Round
1.120197,0.793934,0.817324,1.410945,1.029461,1.241266,0.304149,0.375443,0.971382,Round
1.133561,0.79853,0.852364,1.41956,1.067417,1.211465,0.306443,0.369873,0.936841,Round
1.121661,0.769195,0.846095,1.458226,1.099973,1.238168,0.314317,0.348549,0.909113,Round
1.239493,0.779955,0.820015,1.589186,1.051362,1.250024,0.296173,0.394142,0.951147,Round
1.178879,0.780201,0.810734,1.510994,1.039135,1.257122,0.30707,0.343111,0.962339,Round
1.196312,0.789465,0.828087,1.515345,1.048923,1.236436,0.308064,0.327982,0.953359,Round
1.155302,0.817605,0.822247,1.413033,1.005678,1.219623,0.321643,0.325559,0.994354,Round
1.214905,0.822256,0.800137,1.477527,0.9731,1.232747,0.311012,0.341656,1.027643,Round
1.150979,0.806623,0.801851,1.426911,0.994084,1.243414,0.315656,0.340138,1.005951,Round
1.13431,0.800845,0.813888,1.416391,1.016286,1.238595,0.309104,0.332351,0.983975,Round
1.213658,0.786611,0.824901,1.542896,1.048678,1.241071,0.297087,0.361076,0.953582,Round
1.132709,0.777921,0.856889,1.456073,1.101511,1.223384,0.319482,0.347616,0.907844,Round
1.121696,0.787126,0.823465,1.425053,1.046167,1.24178,0.305168,0.352977,0.95587,Round
1.115103,0.799147,0.799862,1.395366,1.000894,1.250775,0.312952,0.339281,0.999107,Round
1.096088,0.824613,0.794195,1.329216,0.963113,1.235477,0.282147,0.390852,1.0383,Round
1.126183,0.823968,0.815093,1.366781,0.98923,1.220211,0.29873,0.377018,1.010888,Round
1.095268,0.77932,0.834139,1.405414,1.070341,1.239573,0.298303,0.358265,0.934282,Round
1.216462,0.814952,0.816942,1.492679,1.002442,1.225569,0.307449,0.358538,0.997564,Round
1.18754,0.768683,0.797556,1.544901,1.037562,1.276944,0.310301,0.340261,0.963798,Round
1.14434,0.766989,0.831031,1.49199,1.083497,1.251549,0.318461,0.340978,0.922937,Round
1.172545,0.807913,0.801101,1.451325,0.991569,1.242997,0.311505,0.355212,1.008503,Round
1.123807,0.791898,0.816384,1.419132,1.030921,1.243564,0.285101,0.383646,0.970007,Round
1.177407,0.78728,0.82454,1.495538,1.047328,1.240833,0.322924,0.335702,0.954811,Round
1.180248,0.803384,0.809454,1.469096,1.007555,1.24005,0.31027,0.361049,0.992501,Round
1.067712,0.767439,0.816408,1.391266,1.063809,1.262748,0.288058,0.37668,0.940018,Round
1.10037,0.778422,0.806316,1.413591,1.035834,1.262039,0.291102,0.368361,0.965406,Round
1.189614,0.784285,0.851863,1.516814,1.086166,1.222383,0.322307,0.323234,0.92067,Round
1.129588,0.814728,0.824141,1.38646,1.011554,1.220354,0.295497,0.368894,0.988578,Round
1.23052,0.787525,0.802685,1.562515,1.019251,1.257695,0.307916,0.359898,0.981113,Round
1.163234,0.782647,0.847426,1.486282,1.08277,1.226939,0.324016,0.329489,0.923557,Round
1.173477,0.787352,0.827537,1.49041,1.051038,1.238476,0.325673,0.328012,0.95144,Round
1.112719,0.759048,0.871624,1.46594,1.148311,1.226488,0.317984,0.354823,0.870844,Round
1.083519,0.783482,0.809644,1.382953,1.033392,1.255394,0.297987,0.363121,0.967687,Round
1.15292,0.80518,0.820967,1.431879,1.019607,1.229901,0.305855,0.35194,0.98077,Round
1.072595,0.794818,0.79908,1.349486,1.005362,1.254786,0.279132,0.390934,0.994667,Round
1.076562,0.776715,0.814628,1.386045,1.048812,1.256801,0.301869,0.360872,0.95346,Round
1.158013,0.799516,0.820995,1.448392,1.026865,1.234178,0.299692,0.382223,0.973838,Round
1.106577,0.772989,0.80614,1.431556,1.042887,1.266521,0.290221,0.398682,0.958877,Round
1.10549,0.767912,0.820299,1.439606,1.06822,1.259279,0.298803,0.368831,0.936137,Round
1.115079,0.796822,0.833215,1.399408,1.045673,1.226966,0.31549,0.347422,0.956322,Round
1.12087,0.795693,0.821776,1.408672,1.03278,1.2365,0.298679,0.379426,0.96826,Round
1.123668,0.821342,0.814148,1.368088,0.991242,1.222875,0.289583,0.392028,1.008835,Round
1.140858,0.804499,0.828843,1.418099,1.03026,1.224484,0.304708,0.359102,0.970629,Round
1.101829,0.821278,0.803007,1.341603,0.977753,1.231311,0.274033,0.402466,1.022753,Round
1.098289,0.79375,0.813337,1.383672,1.024676,1.244488,0.29435,0.368417,0.975918,Round
1.073349,0.794903,0.82285,1.35029,1.035158,1.236283,0.285587,0.38671,0.966036,Round
1.072014,0.776827,0.84788,1.379991,1.091466,1.230992,0.314433,0.346116,0.916199,Round
1.055573,0.814385,0.80844,1.296159,0.9927,1.232418,0.27735,0.407026,1.007353,Round
1.155875,0.779422,0.825979,1.48299,1.059733,1.245794,0.305738,0.371017,0.943634,Round
1.12074,0.778815,0.840409,1.439033,1.079087,1.23516,0.310007,0.369414,0.92671,Round
1.143587,0.774654,0.812364,1.476256,1.04868,1.260226,0.307905,0.353653,0.95358,Round
1.286762,0.800304,0.791232,1.607841,0.988665,1.256647,0.283864,0.385668,1.011465,Round
1.114752,0.771588,0.829642,1.44475,1.07524,1.249039,0.277923,0.387623,0.930025,Round
1.081706,0.77088,0.845403,1.40321,1.096673,1.237407,0.314755,0.340983,0.911849,Round
1.017497,0.79907,0.834339,1.273352,1.044137,1.224434,0.314982,0.336903,0.957728,Round
1.019958,0.766748,0.810622,1.330239,1.05722,1.267934,0.289291,0.366486,0.945877,Round
1.085334,0.779003,0.813674,1.393235,1.044507,1.255748,0.301652,0.368707,0.95739,Round
1.128478,0.788991,0.816565,1.43028,1.034949,1.245674,0.292673,0.382101,0.966231,Round
1.121854,0.804041,0.832304,1.395269,1.035151,1.222236,0.32267,0.325993,0.966043,Round
1.104711,0.800741,0.828734,1.37961,1.034959,1.227389,0.299948,0.360754,0.966222,Round
1.085278,0.744504,0.830519,1.45772,1.115533,1.269823,0.30896,0.340828,0.896432,Round
1.112511,0.825663,0.813953,1.347415,0.985818,1.219797,0.296159,0.38001,1.014386,Round
1.167089,0.783137,0.839125,1.490275,1.071492,1.232847,0.308345,0.359287,0.933278,Round
1.162791,0.755903,0.83729,1.53828,1.107668,1.25534,0.32,0.33,0.902798,Round
1.086814,0.769303,0.88443,1.412725,1.14965,1.209385,0.327092,0.336275,0.86983,Round
